13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
3712  ;-8,93307  ;2,92745  ;8,3384  ;7,20295e+02
4627  ;-1,41886  ;3,06163  ;8,12682  ;7,20152e+02
10731  ;-7,85927  ;10  ;1,40441  ;7,20150e+02
3294  ;-5,31432  ;7,28029  ;8,34289  ;7,19966e+02
5965  ;-8,11112  ;6,50338  ;7,7237  ;7,19702e+02
11204  ;-2,24369  ;7,8268  ;10  ;7,19273e+02
3043  ;-4,06261  ;5,69716  ;7,66217  ;7,18780e+02
9267  ;-4,08123  ;7,92239  ;9,31944  ;7,17958e+02
1608  ;-3,65049  ;7,87589  ;9,31612  ;7,16919e+02
4448  ;-8,13526  ;6,11652  ;7,50382  ;7,16690e+02
4691  ;-8,1413  ;6,87958  ;8,01749  ;7,16650e+02
3753  ;-4,64989  ;2,94848  ;8,09038  ;7,15887e+02
3032  ;-4,26342  ;6,53301  ;7,87523  ;7,15715e+02
1309  ;-1,65257  ;4,64287  ;7,27776  ;7,15665e+02
10333  ;-10  ;3,09566  ;4,72679  ;7,15423e+02
2358  ;-2,49796  ;7,19168  ;8,36613  ;7,14643e+02
9625  ;-0,349602  ;7,165  ;6,35639  ;7,14439e+02
2241  ;-9,02791  ;7,41305  ;9,08656  ;7,14114e+02
7176  ;-1,26719  ;3,50727  ;7,51209  ;7,13808e+02
5578  ;-0,357302  ;2,88073  ;5,90676  ;7,13796e+02
5576  ;-0,357302  ;2,86118  ;6,40457  ;7,13570e+02
10610  ;-3,85451  ;2,06452  ;9,36344  ;7,13361e+02
7861  ;-2,40286  ;7,65207  ;9,10287  ;7,13194e+02
11347  ;-9,31509  ;6,7756  ;7,03019  ;7,13188e+02
5916  ;-3,2393  ;0  ;2,19011  ;7,12613e+02
8853  ;-0,762689  ;6,95542  ;8,03457  ;7,12534e+02
906  ;-7,17467  ;5,45723  ;7,54968  ;7,12508e+02
3936  ;-3,42749  ;3,05951  ;8,08423  ;7,12112e+02
3290  ;-5,396  ;6,76267  ;7,92567  ;7,12042e+02
8835  ;-0,321951  ;5,24395  ;5,60159  ;7,12035e+02
11052  ;0  ;4,25049  ;4,99253  ;7,12014e+02
9901  ;-9,15967  ;2,62759  ;9,03102  ;7,11368e+02
1119  ;-2,62303  ;4,41151  ;7,55903  ;7,11319e+02
3054  ;-7,24182  ;6,6283  ;7,85517  ;7,11233e+02
11077  ;-7,74858  ;7,74035  ;9,36061  ;7,10680e+02
4622  ;-1,3036  ;3,85647  ;7,11606  ;7,10160e+02
3911  ;-8,26997  ;5,35764  ;7,30446  ;7,10156e+02
6144  ;-2,81108  ;2,34237  ;8,99291  ;7,10089e+02
3046  ;-3,27898  ;6,88991  ;8,02738  ;7,09741e+02
6176  ;-4,15357  ;2,4693  ;8,65663  ;7,08979e+02
3524  ;-4,5055  ;6,05941  ;7,69447  ;7,08893e+02
4630  ;-2,20704  ;2,84275  ;8,19225  ;7,08430e+02
6501  ;-9,69084  ;7,02789  ;7,67775  ;7,08430e+02
10550  ;-9,56699  ;2,4949  ;9,56391  ;7,08337e+02
9729  ;-9,66887  ;7,26906  ;6,84901  ;7,08196e+02
9262  ;-9,68879  ;7,08308  ;8,49262  ;7,07742e+02
10953  ;-0,349602  ;7,15321  ;5,86354  ;7,07150e+02
3917  ;-7,26371  ;6,95945  ;8,11018  ;7,06397e+02
249  ;0  ;4,85916  ;4,98612  ;7,06112e+02
6516  ;-9,64143  ;2,83197  ;6,34494  ;7,05782e+02
5850  ;-0,433013  ;2,48537  ;9,54535  ;7,05766e+02
9931  ;-9,35971  ;6,9129  ;7,5278  ;7,05142e+02
7120  ;-1,19538  ;4,53764  ;6,89621  ;7,04862e+02
3716  ;-9,305  ;2,85325  ;8,5663  ;7,04267e+02
5853  ;-0,295807  ;2,73415  ;8,9587  ;7,03535e+02
1165  ;-4,51196  ;7,96889  ;9,32276  ;7,03270e+02
6218  ;-9,63703  ;7,15832  ;5,83906  ;7,03079e+02
6517  ;-9,64143  ;2,84375  ;5,85207  ;7,02699e+02
11101  ;-9,27941  ;3,43146  ;6,57337  ;7,02595e+02
4618  ;-2,1378  ;4,52719  ;7,4184  ;7,02447e+02
8365  ;-2,19424  ;0  ;1,34141  ;7,01734e+02
11386  ;-9,32798  ;3,76622  ;6,30227  ;7,01334e+02
7477  ;-0,714914  ;6,55436  ;6,59707  ;7,01314e+02
5623  ;-1,4628  ;6,42056  ;7,46099  ;7,00917e+02
6180  ;-4,99049  ;2,40942  ;8,67289  ;7,00652e+02
7495  ;-0,733854  ;5,03409  ;6,3457  ;7,00584e+02
2752  ;-6,59684  ;2,70079  ;8,34905  ;6,99619e+02
10963  ;-9,65434  ;2,95007  ;7,67599  ;6,99539e+02
1029  ;-8,54967  ;5,53919  ;7,08302  ;6,99492e+02
9217  ;-2,01476  ;7,47667  ;8,86927  ;6,99159e+02
5622  ;-1,56919  ;6,74638  ;7,77833  ;6,98780e+02
3754  ;-5,01057  ;2,73538  ;8,2553  ;6,98300e+02
9726  ;-10  ;7,38405  ;6,99896  ;6,97985e+02
3569  ;-10  ;2,20156  ;5,27462  ;6,97549e+02
9735  ;-9,63703  ;7,17921  ;6,33472  ;6,97543e+02
2805  ;0  ;3,16487  ;4,73137  ;6,97255e+02
6675  ;-0,669194  ;6,33471  ;6,25668  ;6,97191e+02
4659  ;-8,93918  ;4,27283  ;6,84089  ;6,96795e+02
3574  ;-2,96018  ;4,19427  ;7,57515  ;6,96458e+02
6715  ;0  ;2,60861  ;7,00985  ;6,96168e+02
6143  ;-2,40961  ;2,34165  ;9,02033  ;6,96150e+02
9218  ;-2,30858  ;7,78353  ;9,36536  ;6,95843e+02
8993  ;-4,64534  ;1,89769  ;9,68112  ;6,95745e+02
9265  ;-3,82792  ;7,71985  ;8,90398  ;6,95643e+02
9301  ;-10  ;6,83514  ;4,73116  ;6,95591e+02
10359  ;-8,32033  ;7,37475  ;8,61268  ;6,95571e+02
8530  ;0  ;6,90438  ;4,72704  ;6,94340e+02
2718  ;-6,38411  ;3,39151  ;7,82216  ;6,94051e+02
7629  ;0  ;7,38346  ;7,00037  ;6,94051e+02
2463  ;-4,06792  ;3,43457  ;7,81695  ;6,93667e+02
2257  ;-8,96119  ;2,98074  ;7,90365  ;6,93577e+02
1477  ;-3,41834  ;2,0657  ;9,36465  ;6,93476e+02
2517  ;-7,26596  ;6,24144  ;7,63528  ;6,92855e+02
10609  ;-9,66486  ;2,68951  ;6,86389  ;6,92700e+02
4754  ;-5,84313  ;7,37844  ;8,37732  ;6,92547e+02
422  ;-10  ;3  ;8,26795  ;6,91671e+02
2722  ;-6,57746  ;3,02915  ;8,01934  ;6,91626e+02
3447  ;-5,43735  ;4,20543  ;7,61599  ;6,91459e+02
8022  ;-10  ;2,20156  ;5,77462  ;6,91364e+02
200  ;0  ;7  ;8,26795  ;6,91063e+02
8254  ;-0,361261  ;7,06424  ;7,74656  ;6,91044e+02
9932  ;-8,87794  ;6,67711  ;7,43538  ;6,90836e+02
2726  ;-7,40411  ;2,39213  ;8,84008  ;6,90423e+02
1547  ;-1,60385  ;2,61509  ;8,64623  ;6,90042e+02
472  ;-10  ;5,14082  ;4,9861  ;6,89800e+02
6418  ;-9,63739  ;4,07069  ;5,59334  ;6,89757e+02
10593  ;-8,82404  ;7,58539  ;9,30521  ;6,89671e+02
4652  ;-8,91879  ;5,5583  ;6,7155  ;6,89412e+02
10618  ;-9,3192  ;3,02301  ;7,53951  ;6,89137e+02
2482  ;-4,00738  ;4,84284  ;7,55993  ;6,88397e+02
10797  ;0  ;2,21  ;5,27118  ;6,87923e+02
5034  ;-2,92357  ;7,39912  ;8,47178  ;6,87810e+02
9627  ;-0,361261  ;7,24051  ;6,88006  ;6,87721e+02
6348  ;-1,02455  ;2,30206  ;9,58588  ;6,87416e+02
6717  ;-0,326368  ;2,65577  ;6,84899  ;6,87400e+02
2360  ;-2,06495  ;6,53294  ;7,7129  ;6,87140e+02
4750  ;-1,95856  ;6,20713  ;7,39556  ;6,87024e+02
2737  ;-7,79836  ;3,31896  ;7,74669  ;6,86816e+02
3714  ;-9,33311  ;2,90654  ;8,13155  ;6,86735e+02
2774  ;-5,65407  ;3,3071  ;7,8352  ;6,86104e+02
894  ;-3,29732  ;3,97702  ;7,59128  ;6,85640e+02
10845  ;0  ;7,79846  ;5,27463  ;6,85593e+02
4964  ;-8,05347  ;2,24066  ;9,6692  ;6,85450e+02
4694  ;-7,70002  ;7,0675  ;8,12775  ;6,85284e+02
4623  ;-1,00549  ;3,87337  ;6,71614  ;6,85146e+02
426  ;-10  ;7  ;8,26795  ;6,85073e+02
7374  ;-9,28044  ;4,99189  ;6,26811  ;6,84702e+02
4634  ;-2,43878  ;3,26037  ;7,85791  ;6,84558e+02
2483  ;-4,2881  ;5,11914  ;7,57381  ;6,84353e+02
4739  ;-2,97035  ;5,50854  ;7,51561  ;6,84180e+02
6179  ;-5,43318  ;2,43118  ;8,54106  ;6,83675e+02
7168  ;-1,0071  ;2,92837  ;7,87354  ;6,83478e+02
4440  ;-8,53272  ;4,30808  ;7,12939  ;6,83430e+02
198  ;0  ;2,97516  ;8,27293  ;6,83370e+02
11280  ;-0,31423  ;2,88844  ;7,65261  ;6,82828e+02
6347  ;-0,887342  ;2,55083  ;8,99923  ;6,81918e+02
9929  ;-8,95089  ;7,04607  ;7,7462  ;6,81766e+02
4550  ;-9,28325  ;6,68574  ;6,5159  ;6,81277e+02
1129  ;-9,27297  ;4,40636  ;6,18824  ;6,81254e+02
3079  ;-7,87855  ;5,62681  ;7,39716  ;6,81246e+02
7664  ;-0,370887  ;6,01966  ;5,56724  ;6,80673e+02
10113  ;-10  ;2,61657  ;7,00037  ;6,80671e+02
9064  ;-4,25866  ;7,76635  ;8,9073  ;6,80659e+02
8968  ;0  ;2,21  ;5,77118  ;6,80649e+02
1557  ;-6,52699  ;2,01766  ;9,37133  ;6,80349e+02
8162  ;-0,62371  ;2,75973  ;8,53106  ;6,79585e+02
4125  ;-2,69036  ;4,76348  ;7,45374  ;6,79479e+02
3038  ;-4,54889  ;7,12523  ;8,03478  ;6,79376e+02
2261  ;-8,30771  ;2,93028  ;8,03848  ;6,77027e+02
2361  ;-2,59267  ;6,96274  ;7,96202  ;6,76996e+02
3292  ;-5,07214  ;6,36391  ;7,68829  ;6,76611e+02
4700  ;-8,46912  ;6,81029  ;7,65377  ;6,76281e+02
10855  ;-10  ;7,79003  ;5,27055  ;6,75723e+02
9263  ;-9,68879  ;7,33308  ;8,92563  ;6,74963e+02
8487  ;-7,18784  ;7,73122  ;8,95901  ;6,74815e+02
11410  ;-9,32587  ;7,10506  ;7,99181  ;6,74709e+02
9093  ;-0,640598  ;2,9356  ;7,49175  ;6,73934e+02
4348  ;-3,3432  ;2,4915  ;8,52795  ;6,73761e+02
4921  ;-8,493  ;2,31357  ;9,32237  ;6,73327e+02
11195  ;0  ;7,79846  ;5,77463  ;6,73312e+02
9296  ;-9,6431  ;6,71333  ;5,61366  ;6,73167e+02
1563  ;-0,729514  ;5,63578  ;6,17673  ;6,72362e+02
7167  ;-0,642133  ;2,86521  ;8,02945  ;6,72348e+02
10594  ;-1,10478  ;3,47378  ;6,98808  ;6,72308e+02
4744  ;-2,20514  ;4,87916  ;7,31311  ;6,71662e+02
3044  ;-3,40529  ;6,38938  ;7,68895  ;6,71607e+02
6525  ;-1,92033  ;2,20701  ;9,68691  ;6,71605e+02
4631  ;-2,51879  ;2,49007  ;8,58452  ;6,71383e+02
9712  ;-10  ;7,79003  ;5,77055  ;6,70556e+02
2984  ;-2,92026  ;2,49079  ;8,55709  ;6,70014e+02
5969  ;-8,43895  ;6,43409  ;7,35998  ;6,69837e+02
2259  ;-8,8975  ;3,22922  ;7,35929  ;6,69541e+02
2821  ;-7,67083  ;4,38973  ;7,40029  ;6,69445e+02
2604  ;-4,62275  ;5,68124  ;7,55963  ;6,69364e+02
10166  ;-4,75598  ;8,11842  ;9,66138  ;6,69346e+02
2561  ;-8,02901  ;3,67065  ;7,45318  ;6,68754e+02
3446  ;-6,0648  ;2,757  ;8,14156  ;6,68110e+02
4619  ;-1,77925  ;4,22446  ;7,23923  ;6,67570e+02
6917  ;-6,35155  ;8,06496  ;9,68861  ;6,67495e+02
5806  ;-6,47407  ;7,41905  ;8,36836  ;6,67216e+02
11238  ;-6,07136  ;8,02155  ;9,3061  ;6,67000e+02
10586  ;-7,87905  ;7,56266  ;8,72293  ;6,66790e+02
4549  ;-8,83332  ;6,53981  ;6,93776  ;6,66600e+02
10150  ;-9,10043  ;2,27362  ;9,65317  ;6,66465e+02
7367  ;-6,30559  ;2,22315  ;8,9213  ;6,66292e+02
6036  ;-0,356712  ;3,25748  ;5,61667  ;6,65864e+02
7177  ;-1,06838  ;3,12458  ;7,38411  ;6,65596e+02
3299  ;-5,87735  ;6,22112  ;7,60656  ;6,65577e+02
6527  ;-1,60587  ;2,30844  ;9,27279  ;6,65518e+02
4003  ;-7,82845  ;2,39517  ;8,81227  ;6,65442e+02
8477  ;-2,25796  ;2,17613  ;9,36087  ;6,65194e+02
3301  ;-5,49114  ;6,34687  ;7,66864  ;6,65160e+02
2738  ;-7,35224  ;3,19863  ;7,78217  ;6,64622e+02
4001  ;-7,86975  ;2,71203  ;8,221  ;6,63725e+02
1432  ;-0,722522  ;7,12848  ;7,22517  ;6,63521e+02
8379  ;-8,89583  ;2,60785  ;8,51199  ;6,62706e+02
3451  ;-4,7202  ;4,6714  ;7,52604  ;6,62245e+02
4505  ;-5,45326  ;2,75714  ;8,12347  ;6,61845e+02
2815  ;-7,21629  ;4,33674  ;7,45732  ;6,61645e+02
9921  ;-8,88113  ;3,49521  ;6,9121  ;6,60784e+02
960  ;-6,08418  ;2,42864  ;8,47128  ;6,59446e+02
2727  ;-6,96395  ;2,17283  ;9,02353  ;6,59432e+02
4356  ;-2,26448  ;4,10878  ;7,37986  ;6,59395e+02
9098  ;-3,82525  ;8,07192  ;9,65806  ;6,59161e+02
5631  ;-1,38641  ;6,2512  ;6,97303  ;6,59060e+02
8844  ;-4,14534  ;1,89769  ;9,68112  ;6,58704e+02
8142  ;-9,17313  ;7,70456  ;9,45405  ;6,58555e+02
2244  ;-8,88816  ;7,40852  ;8,61745  ;6,58306e+02
10196  ;-8,91705  ;7,23823  ;8,2102  ;6,58238e+02
1021  ;-4,00535  ;7,56382  ;8,49183  ;6,57731e+02
9213  ;-1,65331  ;7,75219  ;9,35096  ;6,57655e+02
8255  ;-0,361261  ;7,27142  ;7,34547  ;6,57608e+02
3444  ;-6,3599  ;3,76979  ;7,58463  ;6,57110e+02
3082  ;-8,15825  ;5,80835  ;7,17572  ;6,56510e+02
8251  ;0  ;7,20719  ;7,86687  ;6,55533e+02
7473  ;-1,35927  ;5,04077  ;6,92623  ;6,55377e+02
2474  ;-3,53421  ;4,98655  ;7,45294  ;6,55361e+02
2813  ;-7,15889  ;3,56098  ;7,58498  ;6,53796e+02
8138  ;-8,40191  ;7,76822  ;9,35995  ;6,53328e+02
8250  ;-8,52391  ;2,68204  ;8,28409  ;6,53296e+02
7500  ;-0,320983  ;7,22043  ;8,17241  ;6,53115e+02
10237  ;-10  ;2,79282  ;7,86686  ;6,52473e+02
3076  ;-6,39127  ;6,34638  ;7,59963  ;6,52354e+02
2446  ;-4,43595  ;4,28063  ;7,54162  ;6,51960e+02
9226  ;-6,75  ;0  ;1,29904  ;6,51805e+02
10544  ;-4,97579  ;8,075  ;9,27887  ;6,51745e+02
7170  ;-1,4948  ;2,63166  ;8,2849  ;6,51610e+02
2775  ;-6,17787  ;4,23901  ;7,53896  ;6,51560e+02
10167  ;-4,25598  ;8,11842  ;9,66138  ;6,51180e+02
10242  ;-9,63739  ;3,21293  ;5,57276  ;6,51148e+02
323  ;-5  ;10  ;1,73205  ;6,50801e+02
3912  ;-8,29633  ;4,93764  ;7,10792  ;6,50778e+02
6294  ;-9,28932  ;6,24075  ;6,2905  ;6,50644e+02
5630  ;-1,03451  ;6,24464  ;6,60756  ;6,50594e+02
4658  ;-8,96595  ;3,84505  ;6,64085  ;6,50450e+02
2514  ;-7,47076  ;5,76737  ;7,40905  ;6,50342e+02
3576  ;-3,56199  ;3,52939  ;7,64941  ;6,50117e+02
2551  ;-1,93271  ;7,83026  ;9,68296  ;6,49941e+02
2963  ;-2,71899  ;6,46221  ;7,62359  ;6,49141e+02
2481  ;-3,64737  ;5,91578  ;7,50818  ;6,49000e+02
7171  ;-1,12983  ;2,5685  ;8,44082  ;6,48827e+02
10397  ;-9,56699  ;2,25  ;10  ;6,48671e+02
4922  ;-8,75051  ;2,38218  ;8,97671  ;6,48629e+02
6705  ;-1,12942  ;7,78731  ;9,66801  ;6,48221e+02
9727  ;-9,66887  ;7,29921  ;7,31554  ;6,48159e+02
908  ;-7,71856  ;6,85125  ;7,70819  ;6,48068e+02
3048  ;-3,81646  ;7,22047  ;8,09348  ;6,48046e+02
11185  ;-3,15184  ;7,98512  ;9,34047  ;6,47938e+02
6438  ;-10  ;4,3851  ;4,99644  ;6,47726e+02
11279  ;0  ;2,77177  ;7,87733  ;6,47423e+02
9063  ;-4,79681  ;7,77152  ;8,73923  ;6,46912e+02
10240  ;-9,67876  ;2,74929  ;8,32242  ;6,46457e+02
7237  ;-0,828412  ;7,51457  ;9,03392  ;6,45607e+02
1188  ;-9,33774  ;7,18422  ;7,1656  ;6,45607e+02
7658  ;0  ;5,61488  ;4,99647  ;6,45461e+02
6565  ;-0,458098  ;7,77147  ;10  ;6,45422e+02
7368  ;-1,93389  ;5,53722  ;7,25855  ;6,45414e+02
11102  ;-9,30628  ;2,87399  ;6,67386  ;6,44234e+02
9943  ;-0,327903  ;2,74854  ;8,25417  ;6,44083e+02
6498  ;-10  ;7,2071  ;7,86672  ;6,43755e+02
4626  ;-1,64583  ;3,22714  ;7,56214  ;6,43613e+02
9626  ;-0,710864  ;7,05297  ;6,70149  ;6,43358e+02
2772  ;-5,62987  ;3,68538  ;7,59767  ;6,42639e+02
3578  ;-5,76291  ;7,25473  ;8,01024  ;6,42171e+02
2540  ;-4,84823  ;5,10322  ;7,47127  ;6,42063e+02
953  ;-6,04542  ;3,08537  ;7,81185  ;6,41708e+02
2526  ;-7,7427  ;6,46438  ;7,4883  ;6,41589e+02
9215  ;-2,0609  ;7,77408  ;9,13237  ;6,41060e+02
2951  ;-2,95125  ;6,77477  ;7,68875  ;6,40719e+02
2543  ;-5,1894  ;5,98574  ;7,55345  ;6,40668e+02
8488  ;-6,98774  ;7,61185  ;8,55523  ;6,40643e+02
1139  ;-2,7577  ;5,11544  ;7,34846  ;6,40443e+02
9024  ;-3,70917  ;1,89888  ;9,68233  ;6,39982e+02
10182  ;-9,3059  ;7,09437  ;6,65131  ;6,39831e+02
3946  ;-2,60162  ;3,89153  ;7,39598  ;6,39270e+02
2472  ;-3,81493  ;5,26286  ;7,46682  ;6,38790e+02
9631  ;-6,06578  ;1,91047  ;9,37639  ;6,38679e+02
3913  ;-8,57603  ;5,11918  ;6,88648  ;6,38139e+02
8141  ;-9,56699  ;7,75  ;10  ;6,38089e+02
3449  ;-4,98235  ;4,15623  ;7,50512  ;6,37836e+02
25  ;0  ;0  ;2  ;6,37663e+02
9124  ;-5,84437  ;2,11596  ;8,92637  ;6,37435e+02
8262  ;-7,0144  ;2,00326  ;9,36555  ;6,37096e+02
2980  ;-2,73649  ;2,88674  ;7,9253  ;6,37037e+02
9873  ;-6,42119  ;7,81622  ;8,80089  ;6,36879e+02
5179  ;-8,47467  ;3,53046  ;7,20061  ;6,35545e+02
9758  ;-1,339  ;2,20063  ;10  ;6,35039e+02
8164  ;-2,01896  ;2,22781  ;9,04097  ;6,34270e+02
10607  ;-9,66486  ;2,65859  ;7,32929  ;6,34269e+02
4653  ;-8,94515  ;5,1383  ;6,51895  ;6,33534e+02
6753  ;-0,433013  ;2,25  ;10  ;6,33354e+02
9177  ;-8,661  ;7,79937  ;10  ;6,33320e+02
2240  ;-9,29493  ;7,53764  ;8,8127  ;6,32986e+02
11039  ;-0,370887  ;6,87743  ;5,54666  ;6,32889e+02
9260  ;-10  ;7,25  ;8,70096  ;6,32278e+02
4697  ;-8,36469  ;7,29464  ;8,12338  ;6,32210e+02
2729  ;-1,35375  ;7,46076  ;8,22475  ;6,31576e+02
6244  ;0  ;7,79844  ;4,72697  ;6,31564e+02
10595  ;-0,68367  ;2,86811  ;6,71559  ;6,31483e+02
1075  ;-1,90593  ;3,80604  ;7,20069  ;6,31453e+02
873  ;-2,06554  ;7,48065  ;8,37263  ;6,31156e+02
8850  ;-6,2635  ;1,87485  ;9,68566  ;6,30688e+02
5984  ;-4,52497  ;2,21092  ;8,689  ;6,30586e+02
9807  ;-0,725809  ;4,12971  ;6,10282  ;6,30205e+02
5694  ;-8,6609  ;2,20072  ;10  ;6,29964e+02
6797  ;-9,63503  ;7,28427  ;8,18078  ;6,29425e+02
1429  ;-0,714604  ;3,07352  ;6,27117  ;6,29162e+02
10346  ;-10  ;2,7449  ;8,69789  ;6,29071e+02
4510  ;-8,08596  ;2,46378  ;8,4666  ;6,28938e+02
2562  ;-8,07633  ;4,25448  ;7,18585  ;6,28861e+02
11326  ;-9,32382  ;7,36735  ;8,40545  ;6,28561e+02
8812  ;-10  ;2,18977  ;6,26748  ;6,28555e+02
2598  ;-5,57561  ;5,85998  ;7,49138  ;6,28373e+02
3557  ;-4,47995  ;3,34574  ;7,69441  ;6,28251e+02
2725  ;-7,42364  ;2,5917  ;8,25648  ;6,28021e+02
2362  ;-2,16025  ;7,25172  ;7,96852  ;6,27957e+02
6718  ;-0,326368  ;2,61554  ;7,32087  ;6,27783e+02
8194  ;-1,39346  ;2,3596  ;8,90899  ;6,27547e+02
10997  ;-3,32525  ;8,07192  ;9,65806  ;6,27446e+02
10546  ;-3,28363  ;7,88571  ;8,95003  ;6,27162e+02
217  ;0  ;7,41437  ;7,46578  ;6,26701e+02
1611  ;-9,32971  ;2,73153  ;7,19281  ;6,26654e+02
2451  ;-4,69809  ;3,76546  ;7,52069  ;6,25931e+02
4273  ;-5,85805  ;6,83893  ;7,75321  ;6,25909e+02
2262  ;-8,24402  ;3,17877  ;7,49412  ;6,25538e+02
526  ;-5  ;1,73205  ;10  ;6,25405e+02
440  ;-10  ;2,58564  ;7,46578  ;6,25219e+02
4274  ;-4,5435  ;7,56899  ;8,32377  ;6,24519e+02
451  ;-10  ;7,4142  ;7,46548  ;6,24272e+02
5437  ;-5,7728  ;10  ;2,19592  ;6,24133e+02
4757  ;-6,39385  ;7,29535  ;8,00129  ;6,24005e+02
10116  ;-9,67955  ;2,37384  ;6,5893  ;6,21665e+02
6916  ;-6,8659  ;8,06157  ;9,68861  ;6,21663e+02
4512  ;-5,3174  ;3,00337  ;7,82544  ;6,20962e+02
3665  ;-6,96618  ;7,03162  ;7,80993  ;6,20517e+02
832  ;-7,76684  ;6,07752  ;7,26842  ;6,20017e+02
229  ;0  ;2,56838  ;7,48173  ;6,19250e+02
9356  ;0  ;2,72295  ;8,68182  ;6,18887e+02
2601  ;-6,18187  ;5,85255  ;7,46314  ;6,18123e+02
8976  ;-5,30228  ;1,76767  ;9,69073  ;6,18101e+02
6569  ;-0,789857  ;7,76359  ;9,35975  ;6,18085e+02
8023  ;-9,64406  ;2,38126  ;5,6157  ;6,17950e+02
514  ;-5  ;8,26795  ;10  ;6,16742e+02
4551  ;-8,46194  ;6,12592  ;7,03188  ;6,16686e+02
1520  ;-0,652736  ;2,66269  ;7,16001  ;6,16483e+02
7499  ;0  ;7,2551  ;8,69789  ;6,16472e+02
5624  ;-1,48874  ;7,07563  ;7,39479  ;6,16455e+02
11403  ;-6  ;0  ;0,866025  ;6,15946e+02
7375  ;-9,33371  ;5,33737  ;6,01087  ;6,15373e+02
2771  ;-6,02121  ;3,46365  ;7,57433  ;6,15190e+02
7539  ;-0,419807  ;2,38004  ;5,97166  ;6,15007e+02
3999  ;-7,83995  ;4,88404  ;7,16438  ;6,14799e+02
8486  ;0  ;2,19045  ;6,26898  ;6,14686e+02
3639  ;-8,93768  ;4,55277  ;6,43909  ;6,14576e+02
10553  ;-9,67876  ;2,49419  ;8,75235  ;6,14440e+02
3035  ;-4,75695  ;6,87229  ;7,7409  ;6,14295e+02
8854  ;-0,682244  ;7,28467  ;7,65102  ;6,14191e+02
11196  ;0  ;7,81025  ;6,26748  ;6,13681e+02
2949  ;-3,08936  ;7,2446  ;7,98037  ;6,13548e+02
5629  ;-1,36174  ;5,5813  ;6,83602  ;6,13420e+02
2724  ;-6,98348  ;2,3724  ;8,43993  ;6,13272e+02
1517  ;-0,699205  ;6,97746  ;6,17782  ;6,13158e+02
3916  ;-6,98807  ;7,36277  ;8,06494  ;6,13134e+02
409  ;-10  ;7,5  ;9,13398  ;6,12181e+02
1018  ;-3,62758  ;6,87712  ;7,69513  ;6,12079e+02
11008  ;-10  ;7,79003  ;4,73181  ;6,12000e+02
893  ;-3,82666  ;3,08175  ;7,70755  ;6,11655e+02
443  ;-10  ;2,67113  ;4,45359  ;6,11581e+02
9710  ;-10  ;7,81093  ;6,26621  ;6,11373e+02
11256  ;-0,608079  ;2,43367  ;8,78754  ;6,11368e+02
406  ;-10  ;2,4898  ;9,12782  ;6,11319e+02
6216  ;-9,66641  ;7,66777  ;5,97736  ;6,11210e+02
11190  ;-7,1005  ;8,03001  ;9,36198  ;6,11084e+02
9026  ;-3,19482  ;1,90227  ;9,68233  ;6,10367e+02
2730  ;-1,44847  ;7,23182  ;7,82065  ;6,10164e+02
2560  ;-8,5595  ;3,8803  ;6,92935  ;6,10131e+02
5410  ;-8,85597  ;6,94844  ;7,07317  ;6,10095e+02
10534  ;-3,97438  ;2,00453  ;8,97861  ;6,09138e+02
3663  ;-6,37197  ;6,9642  ;7,74627  ;6,08790e+02
1311  ;-1,38574  ;2,64824  ;7,92358  ;6,08177e+02
3761  ;-4,95672  ;3,21646  ;7,66051  ;6,07944e+02
7166  ;-1,02077  ;2,58508  ;8,07949  ;6,07559e+02
11413  ;-0,691048  ;4,65344  ;6,06371  ;6,07485e+02
5817  ;-5,21981  ;8,22453  ;9,61749  ;6,07341e+02
8813  ;-9,64406  ;2,36947  ;6,10856  ;6,06925e+02
8986  ;-6,77783  ;1,87826  ;9,68566  ;6,06898e+02
3450  ;-5,33108  ;4,65253  ;7,42008  ;6,06612e+02
458  ;-10  ;7,31211  ;4,46362  ;6,06261e+02
7325  ;-0,320983  ;7,47553  ;8,60235  ;6,06156e+02
9516  ;0  ;2,20999  ;4,73191  ;6,05887e+02
3039  ;-3,86965  ;6,40352  ;7,51437  ;6,05525e+02
2516  ;-6,73383  ;6,59439  ;7,51416  ;6,05495e+02
11351  ;-2,9528  ;1,95261  ;9,35629  ;6,05103e+02
1357  ;-7,50181  ;1,98887  ;9,35977  ;6,05053e+02
9601  ;-8,9717  ;2,68925  ;7,55695  ;6,04556e+02
846  ;-8,61368  ;2,64697  ;7,92109  ;6,04504e+02
5818  ;-5,71981  ;8,22453  ;9,61749  ;6,04371e+02
222  ;0  ;7,32893  ;4,45395  ;6,04328e+02
8522  ;-0,320983  ;7,42762  ;7,77133  ;6,04132e+02
7865  ;-3,46106  ;7,72967  ;8,53788  ;6,04116e+02
2981  ;-3,18287  ;2,64222  ;8,04412  ;6,03781e+02
5385  ;-7,92341  ;7,48255  ;8,23363  ;6,03740e+02
183  ;0  ;7,5102  ;9,12782  ;6,03293e+02
11132  ;-9,34362  ;2,61505  ;7,78485  ;6,03211e+02
8995  ;-4,81129  ;1,94466  ;8,99487  ;6,03208e+02
