13:36; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 10
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
10378  ;-6,75916  ;6,81266  ;9,65987  ;1,17660e+05
1108  ;-3,00498  ;3,8636  ;9,29605  ;1,17471e+05
6731  ;-2,58617  ;3,03403  ;10  ;1,17221e+05
5606  ;-7,41278  ;3,03363  ;10  ;1,17149e+05
9089  ;-0,896549  ;4,17946  ;9,47421  ;1,16962e+05
5490  ;-10  ;0,441206  ;1,19503  ;1,16870e+05
10907  ;-3,82888  ;3,69881  ;9,26442  ;1,16767e+05
3742  ;-8,34703  ;4,91899  ;9,25242  ;1,16373e+05
5008  ;-5,066  ;5,29862  ;8,9551  ;1,16332e+05
10102  ;-10  ;4,75  ;9,56699  ;1,16261e+05
1295  ;-2,98976  ;6,13786  ;9,27122  ;1,16249e+05
7817  ;-6,23411  ;3,64458  ;9,28041  ;1,16245e+05
6559  ;-9,52701  ;4,04687  ;9,6253  ;1,16113e+05
10938  ;-4,96669  ;6,45557  ;9,23222  ;1,16062e+05
6680  ;0  ;4,75  ;9,56699  ;1,16041e+05
9311  ;-10  ;5,25  ;9,56699  ;1,15982e+05
11433  ;-7,9497  ;5,16586  ;9,1734  ;1,15736e+05
6259  ;0  ;5,25  ;9,56699  ;1,15680e+05
6552  ;-1,32956  ;3,92947  ;9,47421  ;1,15577e+05
10828  ;-2,61676  ;7,00097  ;10  ;1,15546e+05
9166  ;-4,9998  ;7,34032  ;10  ;1,15105e+05
5390  ;-3,23419  ;3,25544  ;9,64802  ;1,15022e+05
8701  ;-2,41665  ;6,6686  ;9,67223  ;1,15021e+05
7140  ;-4,49878  ;4,1583  ;9,03255  ;1,14585e+05
5004  ;-5,70215  ;5,17895  ;8,90614  ;1,14585e+05
8179  ;-6,65185  ;5,04266  ;8,96797  ;1,14475e+05
9015  ;-5,00138  ;2,66069  ;10  ;1,14410e+05
10772  ;-2,49905  ;4,05674  ;9,24943  ;1,14404e+05
532  ;-4,4553  ;2,66078  ;10  ;1,14238e+05
8517  ;-3,46884  ;4,87293  ;8,96044  ;1,14091e+05
6856  ;-3,84892  ;5,18687  ;8,93268  ;1,14000e+05
8182  ;-6,2406  ;5,35613  ;8,96482  ;1,13999e+05
7361  ;-3,92476  ;4,58852  ;8,93902  ;1,13992e+05
4871  ;-7,91999  ;4,14424  ;9,25634  ;1,13889e+05
1684  ;-5,11894  ;3,98682  ;9,02885  ;1,13710e+05
7408  ;-6,30567  ;4,65044  ;8,96428  ;1,13613e+05
9319  ;-10  ;6,5  ;10  ;1,13561e+05
531  ;-5,54746  ;2,66059  ;10  ;1,13515e+05
10152  ;-8,4578  ;3,49972  ;9,71078  ;1,13416e+05
9803  ;-9,15619  ;5,88639  ;9,4417  ;1,13400e+05
11394  ;-7,503  ;5,90275  ;9,19932  ;1,13297e+05
11290  ;0  ;6,5  ;10  ;1,13233e+05
5400  ;-3,0003  ;4,71499  ;8,99257  ;1,13229e+05
6849  ;-5,41186  ;4,34075  ;8,91481  ;1,13191e+05
9794  ;-8,70096  ;6,75  ;10  ;1,13190e+05
3688  ;-1,51028  ;4,67333  ;9,22648  ;1,13058e+05
541  ;-4,45423  ;7,34019  ;10  ;1,13030e+05
4560  ;-2,5076  ;5,91622  ;9,21247  ;1,12957e+05
8632  ;-5,54992  ;6,94428  ;9,60184  ;1,12907e+05
1148  ;-8,76517  ;5,23383  ;9,25666  ;1,12854e+05
10868  ;0  ;3,5  ;10  ;1,12803e+05
542  ;-5,54536  ;7,34046  ;10  ;1,12755e+05
10396  ;-10  ;3,5  ;10  ;1,12489e+05
8962  ;-1,29904  ;3,25  ;10  ;1,12475e+05
5002  ;-5,69934  ;4,63462  ;8,88111  ;1,12290e+05
7371  ;-8,70096  ;3,25  ;10  ;1,12267e+05
10251  ;-8,72317  ;6,13639  ;9,4417  ;1,12143e+05
5404  ;-3,45622  ;4,43058  ;8,97115  ;1,12058e+05
3535  ;-4,15304  ;5,52587  ;8,89783  ;1,11964e+05
4996  ;-4,88931  ;5,58491  ;8,88766  ;1,11637e+05
9316  ;-5,93705  ;5,55023  ;8,88686  ;1,11577e+05
4859  ;-7,213  ;4,52721  ;9,0285  ;1,11430e+05
1136  ;-1,02743  ;5,09678  ;9,25016  ;1,11358e+05
10092  ;-1,52644  ;5,39568  ;9,20194  ;1,11232e+05
5007  ;-5,4309  ;5,55024  ;8,86549  ;1,11128e+05
7517  ;-0,577501  ;6,08622  ;9,56059  ;1,10935e+05
8967  ;-1,47117  ;3,47754  ;9,69809  ;1,10934e+05
3711  ;-8,49146  ;4,34894  ;9,24939  ;1,10888e+05
6561  ;-9,094  ;3,79687  ;9,6253  ;1,10794e+05
8211  ;-8,55574  ;6,45849  ;9,63251  ;1,10682e+05
5412  ;-3,95935  ;2,65403  ;10  ;1,10674e+05
4286  ;-2,52655  ;3,66392  ;9,33975  ;1,10671e+05
1134  ;-1,99313  ;4,24988  ;9,20281  ;1,10575e+05
3743  ;-8,9096  ;4,66378  ;9,25362  ;1,10549e+05
6661  ;-1,30243  ;6,76434  ;10  ;1,10412e+05
6301  ;-6,04104  ;7,34666  ;10  ;1,10363e+05
9096  ;-3,96714  ;7,34594  ;10  ;1,10257e+05
4841  ;-2,58027  ;4,95696  ;8,95221  ;1,10252e+05
7360  ;-3,8902  ;4,184  ;8,9177  ;1,10002e+05
9940  ;-8,36784  ;5,4807  ;9,17763  ;1,09898e+05
881  ;-2,02545  ;5,69459  ;9,15372  ;1,09871e+05
4211  ;-4,75  ;10  ;1,29904  ;1,09824e+05
1756  ;-4,78643  ;3,31887  ;9,30715  ;1,09811e+05
6766  ;-6,86682  ;4,13498  ;9,02481  ;1,09809e+05
8516  ;-2,97924  ;5,23096  ;8,90498  ;1,09650e+05
9704  ;-6,04129  ;2,65379  ;10  ;1,09225e+05
8213  ;-8,13361  ;6,64132  ;9,68725  ;1,09129e+05
4858  ;-7,29461  ;5,13158  ;8,89612  ;1,08965e+05
10528  ;-4,12718  ;3,40098  ;9,26637  ;1,08774e+05
6258  ;0  ;5,75  ;9,56699  ;1,08707e+05
1384  ;-5,55448  ;6,5481  ;9,20368  ;1,08493e+05
6551  ;-2,02062  ;3,85706  ;9,29314  ;1,08442e+05
11419  ;-6,57339  ;6,57514  ;9,30764  ;1,08409e+05
5860  ;-2,72495  ;3,11137  ;9,66627  ;1,08403e+05
10101  ;-10  ;4,25  ;9,56699  ;1,08227e+05
9322  ;-9,56699  ;6,75  ;10  ;1,08223e+05
292  ;-9,14087  ;10  ;1,39565  ;1,08188e+05
9312  ;-10  ;5,75  ;9,56699  ;1,08109e+05
11293  ;-0,433013  ;6,75  ;10  ;1,08104e+05
11344  ;-2,64774  ;6,88242  ;9,65345  ;1,08094e+05
9325  ;0  ;4,25  ;9,56699  ;1,08071e+05
8541  ;-4,07043  ;6,65394  ;9,27389  ;1,08052e+05
8538  ;-3,37586  ;6,54134  ;9,27912  ;1,07993e+05
1649  ;-5,36885  ;3,24644  ;9,30887  ;1,07886e+05
9767  ;-0,433013  ;3,25  ;10  ;1,07871e+05
4994  ;-3,35931  ;5,5449  ;8,87722  ;1,07748e+05
7984  ;-9,56699  ;3,25  ;10  ;1,07720e+05
7390  ;-5,99932  ;4,30021  ;8,8613  ;1,07700e+05
1515  ;-7,97051  ;5,72757  ;9,09861  ;1,07583e+05
10189  ;-7,28033  ;6,91279  ;9,65987  ;1,07577e+05
4860  ;-6,93316  ;4,75666  ;8,85284  ;1,07466e+05
6055  ;-7,27896  ;10  ;1,32443  ;1,07459e+05
1734  ;-5,88318  ;3,32264  ;9,27977  ;1,07440e+05
3527  ;-3,41128  ;3,44284  ;9,27378  ;1,07394e+05
9087  ;-0,463536  ;3,92947  ;9,47421  ;1,07067e+05
9317  ;-6,16615  ;6,04469  ;8,98965  ;1,06891e+05
9318  ;-6,52289  ;5,63675  ;8,85154  ;1,06889e+05
9337  ;-6,93414  ;5,32329  ;8,85468  ;1,06866e+05
1328  ;-4,56076  ;4,53671  ;8,78387  ;1,06752e+05
5401  ;-3,03862  ;4,17461  ;8,98051  ;1,06703e+05
4999  ;-4,49824  ;5,92127  ;8,89589  ;1,06565e+05
5798  ;-1,01051  ;6,33622  ;9,56059  ;1,06289e+05
8877  ;-2,58774  ;6,46944  ;9,30784  ;1,06254e+05
10615  ;-6,67141  ;3,00008  ;9,66714  ;1,06239e+05
5609  ;-7,2152  ;3,02764  ;9,69702  ;1,06203e+05
4868  ;-7,67952  ;4,29759  ;9,00592  ;1,06021e+05
10964  ;-9,38259  ;4,86691  ;9,19532  ;1,05957e+05
11281  ;-1,09122  ;5,63461  ;9,18567  ;1,05758e+05
7381  ;-4,76585  ;4,72182  ;8,72489  ;1,05754e+05
6836  ;-4,18851  ;3,88618  ;8,91965  ;1,05714e+05
4995  ;-4,82209  ;6,19255  ;8,94369  ;1,05699e+05
1831  ;-7,67543  ;6,9009  ;9,68725  ;1,05655e+05
8275  ;-6,58698  ;4,36444  ;8,84915  ;1,05587e+05
1340  ;-6,8077  ;3,35317  ;9,33428  ;1,05433e+05
533  ;-3,4634  ;2,64728  ;10  ;1,05349e+05
1685  ;-4,77305  ;3,69676  ;8,97296  ;1,05147e+05
4880  ;-7,76113  ;4,90197  ;8,87354  ;1,05077e+05
9016  ;-4,79568  ;2,75931  ;9,66653  ;1,04962e+05
510  ;-8,26795  ;7  ;10  ;1,04950e+05
11143  ;-4,10809  ;7,14251  ;9,64351  ;1,04786e+05
9329  ;-8,08952  ;3,34217  ;9,63226  ;1,04663e+05
530  ;-6,53512  ;2,64698  ;10  ;1,04475e+05
1648  ;-5,34177  ;2,75922  ;9,66653  ;1,04473e+05
8878  ;-2,10559  ;6,2478  ;9,24909  ;1,04436e+05
11417  ;-4,66599  ;6,83405  ;9,29381  ;1,04435e+05
9706  ;-5,85609  ;2,83541  ;9,63743  ;1,04422e+05
3687  ;-1,62982  ;5,03317  ;8,91721  ;1,04401e+05
10091  ;-8,48255  ;3,88903  ;9,25755  ;1,04394e+05
543  ;-6,53671  ;7,35285  ;10  ;1,04269e+05
7807  ;-7,35939  ;3,51875  ;9,2994  ;1,04265e+05
10771  ;-2,53269  ;4,36775  ;8,93389  ;1,04077e+05
8543  ;-5,5  ;10  ;1,73205  ;1,04016e+05
506  ;-8,26795  ;3  ;10  ;1,03905e+05
5413  ;-4,13643  ;2,84143  ;9,62576  ;1,03774e+05
11300  ;-1,59023  ;5,93352  ;9,13745  ;1,03760e+05
540  ;-3,48006  ;7,35169  ;10  ;1,03746e+05
9801  ;-9,38259  ;5,36691  ;9,19532  ;1,03736e+05
10044  ;-9,5892  ;6,13639  ;9,4417  ;1,03723e+05
6733  ;-1,89008  ;3,23212  ;9,69173  ;1,03669e+05
522  ;-1,73205  ;3  ;10  ;1,03664e+05
1343  ;-7,91108  ;3,68433  ;9,26451  ;1,03572e+05
3531  ;-3,4726  ;3,92803  ;8,92706  ;1,03552e+05
7533  ;-0,513716  ;5,29839  ;9,19207  ;1,03510e+05
6684  ;-0,513716  ;4,79839  ;9,19207  ;1,03466e+05
7391  ;-6,25192  ;4,00974  ;8,85971  ;1,03415e+05
6302  ;-5,82833  ;7,2064  ;9,65763  ;1,03382e+05
9922  ;-7,31443  ;5,63886  ;8,89947  ;1,03315e+05
3533  ;-3,61338  ;5,96393  ;8,88177  ;1,03196e+05
6592  ;-6,59722  ;6,23851  ;8,99614  ;1,02879e+05
6978  ;-5,83289  ;6,81022  ;9,25947  ;1,02769e+05
1361  ;-4,97095  ;4,90692  ;8,66591  ;1,02766e+05
1141  ;-9,05402  ;4,09373  ;9,25059  ;1,02761e+05
6957  ;-4,58917  ;5,0081  ;8,65745  ;1,02607e+05
1683  ;-5,35547  ;3,62433  ;8,97469  ;1,02558e+05
5591  ;-5,64839  ;3,97827  ;8,86066  ;1,02478e+05
9079  ;-0,977252  ;4,47786  ;9,09928  ;1,02400e+05
9939  ;-8,17927  ;5,2168  ;8,87778  ;1,02368e+05
4737  ;-4,28504  ;4,6691  ;8,69229  ;1,02325e+05
5231  ;-5,62762  ;5,97913  ;8,84518  ;1,02322e+05
8509  ;-3,00994  ;5,82771  ;8,88051  ;1,02167e+05
7835  ;-8,36208  ;9,69508  ;1,07865  ;1,02153e+05
1245  ;-2,04812  ;3,46423  ;9,38346  ;1,02136e+05
519  ;-1,73883  ;7,02868  ;10  ;1,02083e+05
10156  ;-10  ;3,75  ;9,56699  ;1,01847e+05
3686  ;-2,11266  ;4,60971  ;8,89354  ;1,01832e+05
10234  ;-7,63953  ;3,03068  ;9,6692  ;1,01783e+05
6975  ;-6,95396  ;5,83057  ;8,85802  ;1,01763e+05
9088  ;-0,896549  ;3,67947  ;9,47421  ;1,01732e+05
11292  ;0  ;6,25  ;9,56699  ;1,01557e+05
4839  ;-2,12882  ;5,33207  ;8,86899  ;1,01354e+05
9326  ;0  ;3,75  ;9,56699  ;1,01275e+05
7816  ;-6,48621  ;3,1817  ;9,30457  ;1,01246e+05
4289  ;-2,90747  ;3,30202  ;9,3143  ;1,01057e+05
9320  ;-10  ;6,25  ;9,56699  ;1,00797e+05
7373  ;-8,89081  ;3,24972  ;9,71078  ;1,00767e+05
11142  ;-3,62101  ;7,14826  ;9,64351  ;1,00710e+05
6662  ;-1,44691  ;6,60056  ;9,56059  ;1,00603e+05
8907  ;-2,81883  ;6,68327  ;9,28907  ;1,00595e+05
5415  ;-3,64049  ;2,83468  ;9,62576  ;1,00572e+05
9168  ;-4,70365  ;7,32262  ;9,66343  ;1,00505e+05
8475  ;-7,12227  ;6,69217  ;9,30988  ;1,00498e+05
3532  ;-3,851  ;5,51833  ;8,62768  ;1,00460e+05
10344  ;-5,25377  ;6,92657  ;9,26526  ;1,00425e+05
9705  ;-6,34992  ;2,82861  ;9,63743  ;1,00419e+05
8511  ;-2,52779  ;5,60607  ;8,82176  ;1,00059e+05
9169  ;-5,24922  ;7,32275  ;9,66343  ;9,98867e+04
322  ;-6  ;10  ;1,73205  ;9,98760e+04
6304  ;-6,324  ;7,2126  ;9,65763  ;9,98574e+04
6554  ;-1,4601  ;4,0544  ;9,07561  ;9,96989e+04
10914  ;-7,51737  ;6,68029  ;9,33726  ;9,96668e+04
9804  ;-8,97179  ;5,75331  ;9,07003  ;9,95907e+04
7983  ;-9,56699  ;3,5  ;9,56699  ;9,93084e+04
4948  ;-4,83503  ;4,07517  ;8,72428  ;9,92763e+04
4879  ;-8,15886  ;4,46763  ;8,83562  ;9,92353e+04
9666  ;-8,98875  ;6,70849  ;9,63251  ;9,91963e+04
4991  ;-4,79426  ;5,1932  ;8,59847  ;9,91841e+04
1344  ;-6,30785  ;5,02195  ;8,6426  ;9,91559e+04
5005  ;-5,04013  ;4,26028  ;8,66531  ;9,90459e+04
4997  ;-4,43102  ;6,52891  ;8,95192  ;9,90298e+04
10045  ;-9,15619  ;6,38639  ;9,4417  ;9,90237e+04
4854  ;-7,11892  ;3,67211  ;9,04897  ;9,86266e+04
5284  ;-4,25049  ;4,26459  ;8,67097  ;9,85866e+04
8799  ;-9,52701  ;4,29687  ;9,19228  ;9,85691e+04
6770  ;-8,577  ;4,78247  ;8,83986  ;9,85303e+04
6616  ;-7,78194  ;5,46367  ;8,79876  ;9,83821e+04
43  ;-10  ;0  ;2  ;9,83259e+04
6734  ;-2,29026  ;3,025  ;9,69173  ;9,83070e+04
8514  ;-3,5408  ;4,64356  ;8,63285  ;9,82597e+04
6701  ;-0,433013  ;6,5  ;9,56699  ;9,81338e+04
8702  ;-1,96227  ;6,91485  ;9,67223  ;9,81225e+04
4992  ;-5,33586  ;5,15854  ;8,57629  ;9,81131e+04
8965  ;-1,03815  ;3,22754  ;9,69809  ;9,80290e+04
9768  ;-0,433013  ;3,5  ;9,56699  ;9,80199e+04
8529  ;-3,95858  ;6,35933  ;8,87984  ;9,79302e+04
5230  ;-5,85671  ;6,47359  ;8,94797  ;9,79224e+04
6591  ;-7,30344  ;6,19158  ;8,90612  ;9,79181e+04
5590  ;-5,90099  ;3,6878  ;8,85907  ;9,79047e+04
8508  ;-3,26401  ;6,24674  ;8,88507  ;9,79023e+04
4872  ;-7,67061  ;3,83769  ;9,01408  ;9,78878e+04
5073  ;-5,03015  ;5,93962  ;8,64981  ;9,77994e+04
5608  ;-7,00037  ;2,61638  ;10  ;9,77986e+04
1204  ;-4,00933  ;4,8015  ;8,60072  ;9,77916e+04
6691  ;-0,929665  ;6,77245  ;9,67417  ;9,74531e+04
9324  ;-9,56699  ;6,5  ;9,56699  ;9,72949e+04
6837  ;-4,54293  ;3,38638  ;8,99976  ;9,71012e+04
1213  ;-3,07226  ;4,48562  ;8,66498  ;9,71006e+04
465  ;-10  ;5  ;6,5359  ;9,70573e+04
242  ;0  ;5  ;6,5359  ;9,70469e+04
1826  ;-7,86778  ;7,20712  ;10  ;9,70300e+04
8483  ;-2,9979  ;2,61653  ;10  ;9,69676e+04
6855  ;-4,31345  ;5,14049  ;8,56587  ;9,69580e+04
8215  ;-8,40702  ;6,32228  ;9,18181  ;9,69134e+04
1360  ;-3,76196  ;6,94483  ;9,28701  ;9,67249e+04
6345  ;-7,86678  ;2,79289  ;10  ;9,66707e+04
6730  ;-2,13222  ;2,79288  ;10  ;9,66587e+04
1733  ;-5,6504  ;2,93404  ;9,30396  ;9,65631e+04
5000  ;-5,33305  ;4,61421  ;8,55127  ;9,65576e+04
6774  ;-8,27546  ;4,91959  ;8,70372  ;9,65215e+04
3360  ;-7,00216  ;7,38354  ;10  ;9,65168e+04
150  ;0  ;10  ;2  ;9,63292e+04
6832  ;-4,55218  ;2,82682  ;9,35914  ;9,62712e+04
4885  ;-6,00431  ;5,21605  ;8,56464  ;9,61874e+04
8216  ;-7,98489  ;6,50511  ;9,23655  ;9,61746e+04
8515  ;-3,05119  ;5,00159  ;8,57739  ;9,60522e+04
6768  ;-8,6936  ;5,23443  ;8,70796  ;9,59101e+04
6553  ;-1,48759  ;3,66158  ;9,16594  ;9,58861e+04
700  ;-6,16472  ;3,01024  ;9,27485  ;9,57585e+04
7518  ;-0,577501  ;5,83622  ;9,12758  ;9,57379e+04
10177  ;-8,57445  ;6,00018  ;8,991  ;9,56947e+04
9225  ;-7,25  ;0  ;1,29904  ;9,56463e+04
10864  ;-0,866025  ;3  ;10  ;9,56454e+04
7709  ;-3,033  ;7,40873  ;10  ;9,54966e+04
1111  ;-4,61758  ;5,47948  ;8,53103  ;9,53331e+04
3691  ;-1,30458  ;5,03966  ;8,66372  ;9,52574e+04
6980  ;-2,65223  ;4,72758  ;8,62462  ;9,52411e+04
4735  ;-3,97478  ;4,39698  ;8,5794  ;9,51630e+04
10354  ;-8,85083  ;3,54659  ;9,33608  ;9,51167e+04
664  ;-5,13607  ;2,85784  ;9,33307  ;9,51009e+04
1107  ;-3,81757  ;3,02208  ;9,25152  ;9,50926e+04
1488  ;-6,1113  ;7,07234  ;9,31526  ;9,49840e+04
7394  ;-6,0015  ;4,67173  ;8,53962  ;9,49775e+04
1447  ;-1,155  ;6,17245  ;9,12118  ;9,49331e+04
7372  ;-9,13398  ;3  ;10  ;9,49147e+04
7141  ;-5,01881  ;6,62144  ;8,92338  ;9,48417e+04
4346  ;-5,15917  ;5,44482  ;8,50885  ;9,46392e+04
6873  ;-10  ;5,28508  ;6,13264  ;9,46010e+04
8513  ;-3,51973  ;5,15953  ;8,54526  ;9,44877e+04
11396  ;-10  ;5  ;9,13398  ;9,44796e+04
4989  ;-4,35752  ;7,12494  ;9,30693  ;9,43389e+04
9663  ;-9,13398  ;7  ;10  ;9,43097e+04
10598  ;0  ;4,71491  ;6,13266  ;9,42498e+04
3530  ;-3,8789  ;3,50727  ;8,9048  ;9,42433e+04
9906  ;-8,72142  ;4,21242  ;8,83683  ;9,42175e+04
4733  ;-3,50624  ;4,23904  ;8,61153  ;9,41218e+04
6614  ;-7,77095  ;6,0164  ;8,80541  ;9,41176e+04
10349  ;-9,38259  ;5,11692  ;8,7623  ;9,40813e+04
3689  ;-1,78743  ;4,61621  ;8,64005  ;9,40097e+04
10829  ;-2,16238  ;7,24722  ;10  ;9,38907e+04
7672  ;-2,71894  ;3,82406  ;8,8111  ;9,38458e+04
9616  ;-8,27936  ;3,34189  ;9,34304  ;9,37324e+04
1603  ;-2,18572  ;6,80102  ;9,34446  ;9,37163e+04
7393  ;-6,58915  ;4,73595  ;8,52747  ;9,36464e+04
7532  ;0  ;5  ;9,13398  ;9,35332e+04
11469  ;-1,67036  ;6,48674  ;9,23282  ;9,34892e+04
11175  ;-5,53218  ;7,18869  ;9,32106  ;9,34798e+04
4888  ;-6,59014  ;5,30257  ;8,52931  ;9,34311e+04
4853  ;-6,50402  ;3,54687  ;8,88387  ;9,34019e+04
6749  ;-2,21301  ;4,0172  ;8,76448  ;9,33180e+04
4856  ;-7,51176  ;4,59541  ;8,63128  ;9,33041e+04
5696  ;-8,4578  ;2,99972  ;9,71078  ;9,32996e+04
6892  ;-10  ;4,72833  ;6,93805  ;9,32228e+04
7534  ;-0,513716  ;5,04839  ;8,75905  ;9,31903e+04
1257  ;-5,70076  ;5,41016  ;8,48668  ;9,31527e+04
11217  ;-9,06866  ;5,42935  ;8,68753  ;9,31393e+04
8532  ;0  ;5,30672  ;6,06316  ;9,31028e+04
6689  ;-0,891111  ;7,02147  ;10  ;9,29808e+04
7987  ;-9,19322  ;3,35396  ;9,37785  ;9,28736e+04
9108  ;0  ;5,27269  ;6,9381  ;9,28015e+04
1286  ;-7,43014  ;3,99104  ;8,76365  ;9,27320e+04
6607  ;-10  ;4,69328  ;6,06315  ;9,26940e+04
5227  ;-5,92986  ;5,90462  ;8,58947  ;9,26765e+04
1757  ;-5,12269  ;3,23574  ;8,99888  ;9,26007e+04
5001  ;-5,69795  ;4,86583  ;8,46166  ;9,25483e+04
4878  ;-8,14996  ;4,00772  ;8,84379  ;9,25277e+04
1135  ;-2,2322  ;4,96955  ;8,58427  ;9,25124e+04
5859  ;-3,13668  ;2,69386  ;9,66627  ;9,24655e+04
10093  ;-1,80359  ;5,33857  ;8,6155  ;9,23577e+04
8170  ;-7,49076  ;3,12907  ;9,32927  ;9,22786e+04
6979  ;-6,13512  ;6,73571  ;9,00376  ;9,22256e+04
4288  ;-2,42904  ;3,10233  ;9,35801  ;9,20750e+04
11330  ;-6,93907  ;2,96349  ;9,36416  ;9,20461e+04
6739  ;-0,463536  ;4,17946  ;9,04119  ;9,20025e+04
404  ;-10  ;4,5  ;9,13398  ;9,19521e+04
6801  ;0  ;4,72774  ;6,93818  ;9,19264e+04
181  ;0  ;5,5  ;9,13398  ;9,18938e+04
10830  ;-2,38583  ;7,13339  ;9,67223  ;9,18923e+04
10597  ;-0,835168  ;5,31502  ;8,66328  ;9,18077e+04
9938  ;-8,29627  ;5,4813  ;8,62894  ;9,17520e+04
9795  ;-8,55574  ;6,95849  ;9,63251  ;9,17367e+04
6874  ;-10  ;5,93992  ;6,02383  ;9,16929e+04
9230  ;-6,75124  ;0,288726  ;1,01066  ;9,15641e+04
187  ;0  ;4,5  ;9,13398  ;9,15393e+04
6341  ;-4,52476  ;3,80305  ;8,61139  ;9,14569e+04
1735  ;-5,56804  ;3,3357  ;8,86965  ;9,14549e+04
8966  ;-1,47117  ;2,97754  ;9,69809  ;9,13879e+04
248  ;0  ;4,42981  ;5,72942  ;9,13334e+04
410  ;-10  ;5,5  ;9,13398  ;9,13322e+04
4741  ;-2,63116  ;5,24355  ;8,53703  ;9,13079e+04
8800  ;-9,52701  ;3,79687  ;9,19228  ;9,12919e+04
10696  ;-10  ;5,27304  ;6,9382  ;9,11669e+04
6771  ;-9,06174  ;4,78737  ;8,6217  ;9,11221e+04
6872  ;-10  ;5,65484  ;6,42709  ;9,11180e+04
377  ;-10  ;7  ;10  ;9,11131e+04
158  ;0  ;7  ;10  ;9,10437e+04
10599  ;0  ;4,06019  ;6,02463  ;9,10310e+04
4067  ;-4,55036  ;6,08713  ;8,58705  ;9,09382e+04
3528  ;-3,01665  ;3,45043  ;8,87848  ;9,08993e+04
6593  ;-6,92217  ;6,5728  ;8,9061  ;9,08441e+04
8533  ;0  ;5,65569  ;6,42523  ;9,08113e+04
6608  ;-10  ;4,34441  ;6,42529  ;9,07325e+04
6802  ;0  ;4,34528  ;6,42787  ;9,05693e+04
8626  ;-6,2866  ;5,49668  ;8,45135  ;9,05297e+04
7708  ;-3,06398  ;7,29018  ;9,65345  ;9,05062e+04
6606  ;-10  ;4,03769  ;5,95254  ;9,04371e+04
5610  ;-6,80278  ;2,61039  ;9,69702  ;9,03502e+04
471  ;-10  ;5,57016  ;5,72939  ;9,02778e+04
1109  ;-3,94022  ;3,99246  ;8,55808  ;9,02764e+04
1175  ;-7,59337  ;5,19978  ;8,49891  ;9,02653e+04
154  ;0  ;3  ;10  ;9,02650e+04
7663  ;0  ;5,96241  ;5,95249  ;9,02518e+04
4516  ;-7,1503  ;4,22049  ;8,58799  ;9,02453e+04
11037  ;-9,52701  ;4,54687  ;8,75927  ;9,01245e+04
1112  ;-3,03012  ;5,51756  ;8,4898  ;9,01146e+04
381  ;-10  ;3  ;10  ;9,01093e+04
8160  ;-1,6292  ;3,20965  ;9,38982  ;9,00932e+04
680  ;-5,10931  ;3,61363  ;8,6647  ;9,00800e+04
4030  ;-5,40223  ;3,96757  ;8,55067  ;9,00739e+04
9077  ;-0,830801  ;4,64873  ;8,56665  ;9,00215e+04
11192  ;-3,31377  ;2,88126  ;9,29203  ;8,99067e+04
9770  ;-0,72882  ;3,24878  ;9,41335  ;8,95230e+04
6709  ;-3,65011  ;6,65022  ;8,89296  ;8,94121e+04
9802  ;-9,5892  ;5,88639  ;9,00869  ;8,93907e+04
1829  ;-8,13361  ;7,14132  ;9,68725  ;8,93153e+04
4857  ;-7,23192  ;4,82486  ;8,45562  ;8,92680e+04
8507  ;-2,96007  ;6,52028  ;8,81542  ;8,92141e+04
7673  ;-2,24051  ;3,62438  ;8,85481  ;8,91425e+04
3358  ;-6,87289  ;7,32963  ;9,65987  ;8,91250e+04
534  ;-2,53239  ;2,58577  ;10  ;8,90454e+04
7392  ;-6,2828  ;4,38572  ;8,42448  ;8,89859e+04
4987  ;-4,12255  ;6,8198  ;8,96505  ;8,89856e+04
6623  ;-7,2329  ;5,39149  ;8,45747  ;8,89787e+04
3536  ;-4,07792  ;5,91755  ;8,51497  ;8,89684e+04
460  ;-10  ;6,30968  ;6,31828  ;8,89483e+04
240  ;0  ;6,31139  ;6,31456  ;8,89383e+04
6891  ;-10  ;4,07274  ;6,82744  ;8,88738e+04
463  ;-10  ;3,68882  ;6,31467  ;8,88374e+04
5225  ;-6,51569  ;5,99114  ;8,55414  ;8,87841e+04
6139  ;-6,87145  ;5,01657  ;8,41418  ;8,87517e+04
9111  ;0  ;5,92838  ;6,82743  ;8,87374e+04
1199  ;-5,69514  ;4,3215  ;8,43663  ;8,87018e+04
6343  ;-6,18253  ;3,3754  ;8,85415  ;8,86941e+04
5186  ;-7,9151  ;3,13211  ;9,30146  ;8,86585e+04
6851  ;-5,22687  ;6,3685  ;8,6295  ;8,86531e+04
529  ;-7,46561  ;2,58578  ;10  ;8,86109e+04
11193  ;-3,20493  ;7,08675  ;9,29696  ;8,85920e+04
1243  ;-4,95307  ;7,30504  ;9,32685  ;8,85384e+04
5229  ;-5,64586  ;6,35146  ;8,60985  ;8,85231e+04
6692  ;-1,36607  ;7,03679  ;9,67417  ;8,84254e+04
1383  ;-6,15895  ;6,39908  ;8,69226  ;8,83596e+04
1463  ;-0,927073  ;3,85893  ;8,94841  ;8,83316e+04
6700  ;-0,577501  ;6,33622  ;9,12758  ;8,83161e+04
