13:22; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: mm
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;UY (mm)
9702  ;-3,95696  ;8,77649  ;2,15423  ;-9,43172e-07
4578  ;-7,34933  ;0,984266  ;2,08274  ;-9,43330e-07
1506  ;-9,2499  ;3,60018  ;2,07593  ;-9,43417e-07
2791  ;-2,77557  ;7,25935  ;2,24478  ;-9,43826e-07
11189  ;-1,0158  ;7,06991  ;2,10094  ;-9,44272e-07
11408  ;-1,96117  ;9,32563  ;1,9952  ;-9,45620e-07
2296  ;-7,00464  ;5,44088  ;2,30119  ;-9,46038e-07
969  ;-3,13868  ;6,25561  ;2,29645  ;-9,46439e-07
7296  ;-5,66568  ;8,2167  ;2,22921  ;-9,47512e-07
5123  ;-5,34535  ;2,05396  ;2,25397  ;-9,47666e-07
5311  ;-6,24169  ;8,21963  ;2,22085  ;-9,47968e-07
4429  ;-7,23198  ;7,172  ;2,25768  ;-9,48334e-07
4171  ;-7,82764  ;4,69495  ;2,26413  ;-9,48337e-07
10510  ;-0,322307  ;2,13523  ;1,94002  ;-9,48466e-07
6326  ;-9,67809  ;7,84474  ;1,94341  ;-9,49616e-07
926  ;-4,41964  ;7,37848  ;2,29118  ;-9,49633e-07
6050  ;-2,15542  ;9,67808  ;1,94347  ;-9,50342e-07
4330  ;-7,38671  ;2,79569  ;2,25376  ;-9,50465e-07
7557  ;-6,7951  ;0,990656  ;2,12169  ;-9,51616e-07
1254  ;-7,02132  ;2,42965  ;2,25409  ;-9,51705e-07
9586  ;0  ;10  ;1,5  ;-9,52082e-07
11458  ;-0,650587  ;1,80682  ;1,9934  ;-9,52210e-07
5488  ;-10  ;0  ;1,5  ;-9,52253e-07
3415  ;-6,56809  ;8,54068  ;2,19157  ;-9,52387e-07
7558  ;-6,12094  ;1,08123  ;2,15247  ;-9,52424e-07
3189  ;-2,92008  ;3,40498  ;2,29314  ;-9,52562e-07
1157  ;-7,75211  ;3,16174  ;2,25342  ;-9,53608e-07
10269  ;-0,951667  ;0,894041  ;1,94488  ;-9,54205e-07
9519  ;0  ;0  ;1,5  ;-9,55407e-07
6484  ;-10  ;10  ;1,5  ;-9,56605e-07
3349  ;-5,29791  ;5,78539  ;2,35406  ;-9,56611e-07
4014  ;-3,92772  ;7,80449  ;2,27602  ;-9,57151e-07
6638  ;-9,12352  ;7,79227  ;2,07258  ;-9,57842e-07
1300  ;-7,48979  ;0,6115  ;2,04179  ;-9,58119e-07
3123  ;-4,2558  ;3,93785  ;2,34983  ;-9,58127e-07
5891  ;-4,40784  ;8,42881  ;2,23287  ;-9,58852e-07
4164  ;-7,25632  ;3,64284  ;2,30567  ;-9,59190e-07
1414  ;-9,33881  ;1,34245  ;1,96545  ;-9,60346e-07
5067  ;-6,56329  ;2,74226  ;2,30439  ;-9,61346e-07
5453  ;-8,25667  ;8,97169  ;2,06898  ;-9,61390e-07
10038  ;-0,629851  ;2,9344  ;2,0722  ;-9,61974e-07
7908  ;-8,67536  ;9,51895  ;1,9335  ;-9,63064e-07
798  ;-4,83016  ;2,56973  ;2,3227  ;-9,64531e-07
8274  ;-0,620643  ;7,73261  ;2,04627  ;-9,65443e-07
10927  ;-6,93556  ;0,61789  ;2,08074  ;-9,65493e-07
2300  ;-5,52513  ;5,20065  ;2,37624  ;-9,65497e-07
1853  ;-5,26136  ;3,96498  ;2,36981  ;-9,65604e-07
6633  ;-9,5807  ;8,61352  ;1,93355  ;-9,65726e-07
3979  ;-5,42254  ;6,66518  ;2,35678  ;-9,66622e-07
4145  ;-5,46771  ;2,81229  ;2,3387  ;-9,67490e-07
4107  ;-3,81173  ;2,28174  ;2,30266  ;-9,68479e-07
3187  ;-3,20533  ;2,97581  ;2,32459  ;-9,69407e-07
2081  ;-6,4329  ;3,5894  ;2,35631  ;-9,70503e-07
1195  ;-3,43579  ;8,23049  ;2,26085  ;-9,70544e-07
1058  ;-6,84387  ;7,5319  ;2,30126  ;-9,70667e-07
797  ;-6,76053  ;4,12394  ;2,35792  ;-9,70771e-07
3543  ;-1,92549  ;4,04384  ;2,28623  ;-9,70898e-07
1154  ;-9,1614  ;9,0379  ;1,96814  ;-9,71247e-07
683  ;-6,69724  ;9,30728  ;2,1166  ;-9,72377e-07
5052  ;-8,46917  ;8,6078  ;2,11989  ;-9,73214e-07
4109  ;-2,30879  ;2,4017  ;2,26476  ;-9,73676e-07
729  ;-6,10526  ;3,05486  ;2,35469  ;-9,74249e-07
3142  ;-5,01289  ;5,02486  ;2,39923  ;-9,75138e-07
1525  ;-6,38133  ;0,62428  ;2,11969  ;-9,75879e-07
6632  ;-9,44543  ;8,13666  ;2,02812  ;-9,76168e-07
10083  ;-8,42132  ;3,16529  ;2,24613  ;-9,76771e-07
6631  ;-9,02613  ;8,56104  ;2,06272  ;-9,77023e-07
193  ;0  ;1,81087  ;1,89895  ;-9,77327e-07
326  ;-8,18931  ;10  ;1,89885  ;-9,77420e-07
416  ;-10  ;8,18913  ;1,89895  ;-9,77640e-07
3608  ;-3,12092  ;5,31823  ;2,37335  ;-9,77667e-07
309  ;-1,81087  ;10  ;1,89895  ;-9,78591e-07
3126  ;-4,23013  ;3,50504  ;2,38344  ;-9,78621e-07
9065  ;0  ;9,5588  ;1,69503  ;-9,78848e-07
5489  ;-10  ;0,441206  ;1,69503  ;-9,78858e-07
4158  ;-1,67182  ;6,11236  ;2,27794  ;-9,79086e-07
10809  ;-0,32828  ;1,48245  ;1,95233  ;-9,79493e-07
3819  ;-3,12701  ;4,92739  ;2,37921  ;-9,79950e-07
2787  ;-3,37461  ;7,42575  ;2,33381  ;-9,80144e-07
5486  ;-9,55888  ;0  ;1,69515  ;-9,80573e-07
2224  ;-6,30343  ;6,17358  ;2,38602  ;-9,80827e-07
7845  ;-4,14919  ;1,18753  ;2,23128  ;-9,81345e-07
6412  ;-9,57043  ;10  ;1,69783  ;-9,82389e-07
9587  ;-0,429637  ;10  ;1,69776  ;-9,82408e-07
6486  ;-10  ;9,57036  ;1,69776  ;-9,82464e-07
9522  ;0  ;0,429637  ;1,69776  ;-9,83143e-07
2294  ;-7,14518  ;4,67829  ;2,37444  ;-9,83149e-07
3346  ;-5,09481  ;5,41792  ;2,41601  ;-9,83688e-07
1382  ;-0,631422  ;5,81816  ;2,14643  ;-9,84128e-07
7837  ;-3,34703  ;1,5461  ;2,26646  ;-9,85237e-07
4157  ;-1,69808  ;6,59503  ;2,28246  ;-9,85571e-07
3818  ;-2,44649  ;4,85973  ;2,36454  ;-9,87960e-07
1617  ;-0,656559  ;1,15404  ;2,0057  ;-9,91016e-07
3544  ;-2,42421  ;3,74543  ;2,35787  ;-9,91419e-07
1336  ;-8,89087  ;8,08418  ;2,15729  ;-9,92554e-07
4395  ;-2,87455  ;5,7732  ;2,39198  ;-9,93174e-07
3120  ;-4,40845  ;4,35776  ;2,43682  ;-9,95627e-07
3404  ;-1,5302  ;8,2587  ;2,19829  ;-9,96216e-07
3870  ;-6,87374  ;6,75506  ;2,38737  ;-9,96350e-07
11221  ;-0,638827  ;6,30526  ;2,16718  ;-9,96656e-07
4264  ;-1,60784  ;2,2114  ;2,2459  ;-9,97119e-07
4110  ;-3,07153  ;2,2692  ;2,34625  ;-9,99588e-07
854  ;-7,52982  ;5,23265  ;2,39097  ;-9,99968e-07
1291  ;-0,615086  ;3,40919  ;2,16331  ;-1,00006e-06
4537  ;-1,09175  ;3,53409  ;2,2471  ;-1,00111e-06
4172  ;-6,97104  ;3,21915  ;2,39426  ;-1,00172e-06
6564  ;-8,92787  ;4,94876  ;2,26394  ;-1,00205e-06
4105  ;-4,3044  ;2,12189  ;2,37651  ;-1,00581e-06
2087  ;-4,89321  ;3,31561  ;2,44191  ;-1,00686e-06
7322  ;-1,4103  ;5,40369  ;2,31837  ;-1,00835e-06
5351  ;-4,425  ;1,62435  ;2,34129  ;-1,00858e-06
8273  ;-0,309839  ;7,47292  ;2,09149  ;-1,01102e-06
9521  ;-0,434674  ;0  ;1,75845  ;-1,01143e-06
1457  ;-0,646231  ;6,79235  ;2,18794  ;-1,01169e-06
1113  ;-1,56842  ;3,659  ;2,3309  ;-1,01228e-06
2788  ;-3,14138  ;7,02142  ;2,41109  ;-1,01230e-06
3325  ;-1,99413  ;2,10111  ;2,30306  ;-1,01256e-06
10474  ;-2,83754  ;8,952  ;2,24212  ;-1,01299e-06
6543  ;-8,60569  ;5,18324  ;2,32757  ;-1,01303e-06
9275  ;-9,0506  ;1,99614  ;2,18227  ;-1,01354e-06
3347  ;-5,17081  ;6,27599  ;2,4734  ;-1,01662e-06
4536  ;-1,29058  ;2,46031  ;2,26594  ;-1,01706e-06
10257  ;-1,82465  ;7,93598  ;2,29569  ;-1,01786e-06
3235  ;-6,48564  ;7,11497  ;2,43094  ;-1,01803e-06
2227  ;-5,91681  ;5,54015  ;2,48321  ;-1,01921e-06
3124  ;-3,70979  ;3,92238  ;2,47114  ;-1,02019e-06
4787  ;-1,00349  ;7,64086  ;2,22788  ;-1,02056e-06
3113  ;-4,48195  ;4,91856  ;2,49579  ;-1,02168e-06
11179  ;-8,05481  ;1,14721  ;2,22407  ;-1,02232e-06
9066  ;-0,609559  ;9,68195  ;1,91764  ;-1,02668e-06
3402  ;-0,637537  ;8,29086  ;2,13441  ;-1,02791e-06
4779  ;-1,91333  ;7,37686  ;2,35861  ;-1,02829e-06
7719  ;-1,74153  ;8,94419  ;2,20636  ;-1,02896e-06
3541  ;-2,06714  ;3,36059  ;2,40254  ;-1,02921e-06
3483  ;-4,56388  ;5,31163  ;2,51257  ;-1,02958e-06
4670  ;-1,41103  ;4,76181  ;2,36455  ;-1,02997e-06
2648  ;-4,16106  ;5,78254  ;2,51061  ;-1,03280e-06
10680  ;-9,38099  ;0,329537  ;1,936  ;-1,03338e-06
8335  ;-0,951638  ;1,98328  ;2,22441  ;-1,03457e-06
2782  ;-3,83459  ;7,04277  ;2,47722  ;-1,03546e-06
9466  ;-7,83323  ;9,00543  ;2,24743  ;-1,03652e-06
9853  ;-0,623387  ;0,317023  ;1,94203  ;-1,03694e-06
9284  ;-8,98894  ;2,34999  ;2,26655  ;-1,03910e-06
5050  ;-8,26802  ;8,28962  ;2,30317  ;-1,03927e-06
2297  ;-5,85743  ;4,64499  ;2,52879  ;-1,03962e-06
11251  ;-9,10127  ;0  ;1,92147  ;-1,04082e-06
3125  ;-3,68412  ;3,48957  ;2,50474  ;-1,04136e-06
11368  ;-9,36886  ;2,31559  ;2,20893  ;-1,04170e-06
9557  ;-1,9954  ;1,1919  ;2,27354  ;-1,04177e-06
9686  ;-10  ;0,899304  ;1,92357  ;-1,04181e-06
7701  ;0  ;9,1007  ;1,92356  ;-1,04185e-06
1691  ;-7,16081  ;8,59642  ;2,34832  ;-1,04203e-06
3345  ;-4,96772  ;5,90853  ;2,53535  ;-1,04269e-06
9890  ;-8,44123  ;0,649741  ;2,15313  ;-1,04278e-06
1126  ;-2,61043  ;5,29079  ;2,48752  ;-1,04297e-06
7889  ;-5,359  ;1,04473  ;2,34277  ;-1,04309e-06
8655  ;-2,38196  ;8,94033  ;2,28272  ;-1,04310e-06
10313  ;-0,643469  ;7,39598  ;2,23119  ;-1,04425e-06
9699  ;-8,11047  ;0,320204  ;2,12216  ;-1,04446e-06
8272  ;-0,310805  ;8,01646  ;2,12704  ;-1,04462e-06
5867  ;-8,04573  ;8,64154  ;2,29834  ;-1,04612e-06
2625  ;-4,5649  ;6,37945  ;2,5334  ;-1,04709e-06
7869  ;-9,68192  ;1,97697  ;2,13408  ;-1,04755e-06
9556  ;-2,24165  ;0,639703  ;2,21817  ;-1,04817e-06
9683  ;-7,71237  ;9,36938  ;2,22513  ;-1,05093e-06
3550  ;-1,4465  ;2,83955  ;2,37284  ;-1,05170e-06
10307  ;-10  ;9,13427  ;1,94266  ;-1,05186e-06
6413  ;-9,13435  ;10  ;1,94273  ;-1,05192e-06
10808  ;0  ;0,865726  ;1,94266  ;-1,05270e-06
7757  ;-0,865726  ;10  ;1,94266  ;-1,05283e-06
1014  ;-2,56586  ;3,06219  ;2,47418  ;-1,05329e-06
3684  ;-3,89444  ;4,33049  ;2,55053  ;-1,05338e-06
1211  ;-3,77864  ;1,67405  ;2,43033  ;-1,05389e-06
733  ;-4,95626  ;4,0615  ;2,56112  ;-1,05530e-06
10028  ;-1,91888  ;0,321297  ;2,15119  ;-1,05649e-06
11223  ;-1,03207  ;5,16258  ;2,3709  ;-1,05664e-06
8328  ;-2,79272  ;0  ;2,13213  ;-1,05667e-06
7301  ;-6,09429  ;8,88284  ;2,37352  ;-1,05714e-06
5950  ;0  ;7,20744  ;2,13216  ;-1,05719e-06
7298  ;-5,51828  ;8,87991  ;2,38188  ;-1,05759e-06
9428  ;-10  ;2,79282  ;2,13224  ;-1,05767e-06
11459  ;-1,59293  ;0,638319  ;2,18791  ;-1,05850e-06
3978  ;-5,01152  ;7,28463  ;2,52581  ;-1,05881e-06
5881  ;-2,78998  ;6,83093  ;2,49986  ;-1,05899e-06
6415  ;-9,5807  ;9,51895  ;1,98407  ;-1,06022e-06
3186  ;-3,96937  ;3,0604  ;2,53619  ;-1,06062e-06
8443  ;-7,80514  ;0,625953  ;2,23803  ;-1,06088e-06
4535  ;-0,634381  ;2,23218  ;2,24445  ;-1,06142e-06
5919  ;-3,49622  ;0,371704  ;2,2483  ;-1,06157e-06
8314  ;-3,98375  ;0,371704  ;2,25898  ;-1,06202e-06
6787  ;-5,52156  ;0,323208  ;2,25594  ;-1,06253e-06
9237  ;-4,97627  ;8,93536  ;2,38884  ;-1,06352e-06
9274  ;-9,35132  ;1,69751  ;2,21065  ;-1,06375e-06
9867  ;-7,23985  ;0  ;2,1503  ;-1,06536e-06
9789  ;-2,84987  ;8,37749  ;2,41915  ;-1,06536e-06
11426  ;-8,84894  ;6,62848  ;2,38661  ;-1,06718e-06
7061  ;0  ;4,72696  ;2,19581  ;-1,06756e-06
7536  ;-4,72603  ;10  ;2,19576  ;-1,06782e-06
10424  ;-5,2728  ;10  ;2,19592  ;-1,06805e-06
7241  ;-10  ;4,72849  ;2,19593  ;-1,06812e-06
2642  ;-3,60137  ;6,63844  ;2,55451  ;-1,06827e-06
7756  ;-1,55992  ;9,35868  ;2,2035  ;-1,06835e-06
10777  ;-10  ;3,74048  ;2,18596  ;-1,06884e-06
7239  ;-10  ;5,27414  ;2,19576  ;-1,06885e-06
836  ;-6,1274  ;6,69804  ;2,56063  ;-1,06901e-06
5201  ;0  ;5,27283  ;2,1959  ;-1,06909e-06
7277  ;-10  ;5,77414  ;2,19576  ;-1,06912e-06
10286  ;0  ;4,22696  ;2,19581  ;-1,06928e-06
3259  ;-6,22364  ;7,36134  ;2,53084  ;-1,06929e-06
5437  ;-5,7728  ;10  ;2,19592  ;-1,06935e-06
8333  ;0  ;3,73259  ;2,18958  ;-1,06946e-06
5298  ;0  ;5,77283  ;2,1959  ;-1,06963e-06
5637  ;-5,27464  ;0  ;2,20054  ;-1,06977e-06
5639  ;-4,72682  ;0  ;2,20079  ;-1,06997e-06
10268  ;-0,32828  ;0,577018  ;2,00285  ;-1,06998e-06
9207  ;-6,26868  ;0  ;2,19022  ;-1,07003e-06
7155  ;-4,22603  ;10  ;2,19576  ;-1,07015e-06
5439  ;-6,2665  ;10  ;2,18892  ;-1,07024e-06
9417  ;-10  ;6,26759  ;2,18958  ;-1,07027e-06
5915  ;-3,7393  ;0  ;2,19011  ;-1,07031e-06
11026  ;-10  ;4,22849  ;2,19593  ;-1,07080e-06
7153  ;-3,73242  ;10  ;2,18958  ;-1,07092e-06
5300  ;0  ;6,26054  ;2,1911  ;-1,07093e-06
10562  ;-7,24737  ;10  ;2,16189  ;-1,07128e-06
6324  ;-10  ;7,24722  ;2,1623  ;-1,07130e-06
4422  ;-8,21502  ;7,853  ;2,40747  ;-1,07138e-06
7184  ;0  ;2,75278  ;2,1623  ;-1,07154e-06
6048  ;-2,75278  ;10  ;2,1623  ;-1,07161e-06
6042  ;-2,93854  ;7,81836  ;2,48206  ;-1,07184e-06
6786  ;-5,77464  ;0  ;2,20054  ;-1,07194e-06
4368  ;-4,94703  ;7,96336  ;2,51063  ;-1,07197e-06
2863  ;-7,95941  ;5,92697  ;2,50417  ;-1,07210e-06
11445  ;-5,22667  ;0,658485  ;2,34326  ;-1,07258e-06
4778  ;-1,44162  ;7,02376  ;2,42053  ;-1,07305e-06
8312  ;-4,22682  ;0  ;2,20079  ;-1,07305e-06
4790  ;-8,44192  ;7,4946  ;2,41251  ;-1,07383e-06
9279  ;-8,67317  ;1,97228  ;2,35204  ;-1,07432e-06
8887  ;-2,97268  ;9,68976  ;2,24623  ;-1,07438e-06
9851  ;-0,889657  ;0  ;1,99391  ;-1,07467e-06
5640  ;-4,97975  ;0,335277  ;2,28786  ;-1,07533e-06
9427  ;-10  ;3,24048  ;2,18596  ;-1,07535e-06
11121  ;-3,12699  ;0,706881  ;2,32906  ;-1,07540e-06
9868  ;-6,76868  ;0  ;2,19022  ;-1,07580e-06
5948  ;0  ;6,76054  ;2,1911  ;-1,07586e-06
5916  ;-3,2393  ;0  ;2,19011  ;-1,07613e-06
3115  ;-3,96185  ;5,28213  ;2,60365  ;-1,07649e-06
7537  ;-5,04379  ;9,68871  ;2,28512  ;-1,07654e-06
5662  ;-6,78085  ;10  ;2,19234  ;-1,07668e-06
6381  ;-10  ;6,78193  ;2,19304  ;-1,07682e-06
7186  ;0  ;3,21826  ;2,19304  ;-1,07690e-06
7674  ;-3,21809  ;10  ;2,19304  ;-1,07711e-06
4791  ;-8,96255  ;7,20355  ;2,3714  ;-1,07734e-06
8331  ;-2,56483  ;0,318406  ;2,2384  ;-1,07846e-06
3116  ;-3,96794  ;4,89129  ;2,60951  ;-1,07917e-06
5200  ;-0,309386  ;5,06807  ;2,29173  ;-1,07921e-06
8654  ;-2,20035  ;9,35482  ;2,27986  ;-1,07941e-06
2866  ;-8,49989  ;5,64004  ;2,47299  ;-1,07947e-06
5451  ;-8,56633  ;9,205  ;2,23987  ;-1,07982e-06
6724  ;-1,03279  ;4,5207  ;2,41707  ;-1,08027e-06
7063  ;-0,309386  ;4,52219  ;2,29164  ;-1,08027e-06
6563  ;-9,31991  ;5,20247  ;2,36493  ;-1,08103e-06
9224  ;-9,33179  ;4,7264  ;2,36512  ;-1,08194e-06
7675  ;-3,438  ;9,68976  ;2,27696  ;-1,08207e-06
10805  ;-0,312073  ;1,90781  ;2,20338  ;-1,08270e-06
8007  ;-9,68694  ;2,58213  ;2,24722  ;-1,08311e-06
7909  ;-8,08029  ;9,68605  ;2,20522  ;-1,08336e-06
4248  ;-8,70162  ;4,4502  ;2,46128  ;-1,08448e-06
7278  ;-9,68102  ;5,60503  ;2,30204  ;-1,08459e-06
10906  ;-9,68102  ;6,09848  ;2,29586  ;-1,08470e-06
7242  ;-9,6929  ;5,12896  ;2,30222  ;-1,08476e-06
7243  ;-9,6929  ;4,5833  ;2,30239  ;-1,08524e-06
1836  ;-5,7926  ;4,09415  ;2,6193  ;-1,08524e-06
10858  ;-5,82967  ;0,773407  ;2,38493  ;-1,08546e-06
9276  ;-8,29906  ;1,82943  ;2,40463  ;-1,08627e-06
7560  ;-4,87195  ;1,07203  ;2,43747  ;-1,08629e-06
3258  ;-6,73515  ;8,043  ;2,50732  ;-1,08635e-06
1692  ;-6,66183  ;8,93068  ;2,41499  ;-1,08669e-06
3350  ;-7,01596  ;5,71755  ;2,59315  ;-1,08702e-06
6383  ;-9,6893  ;7,02788  ;2,27418  ;-1,08718e-06
6562  ;-8,99773  ;5,43695  ;2,42856  ;-1,08740e-06
10026  ;-2,24206  ;0  ;2,17142  ;-1,08741e-06
3549  ;-2,2512  ;2,7616  ;2,51249  ;-1,08814e-06
7866  ;-10  ;2,24351  ;2,17237  ;-1,08854e-06
8270  ;0  ;7,75677  ;2,17226  ;-1,08855e-06
10748  ;-7,45977  ;9,68333  ;2,26177  ;-1,09006e-06
4155  ;-2,29202  ;5,99515  ;2,55726  ;-1,09006e-06
5449  ;-8,77883  ;8,84111  ;2,29077  ;-1,09066e-06
11392  ;-9,35506  ;6,88949  ;2,35125  ;-1,09154e-06
3188  ;-3,33048  ;2,61174  ;2,56351  ;-1,09159e-06
11407  ;-9,35849  ;7,85101  ;2,30224  ;-1,09169e-06
7702  ;-0,326732  ;8,86564  ;2,14203  ;-1,09221e-06
7038  ;-4,46011  ;8,93788  ;2,44636  ;-1,09236e-06
11474  ;-0,640353  ;1,5794  ;2,25675  ;-1,09282e-06
4573  ;-7,94813  ;1,50546  ;2,41733  ;-1,09348e-06
2269  ;-6,24911  ;4,98448  ;2,63576  ;-1,09380e-06
7703  ;-0,609559  ;9,22385  ;2,14618  ;-1,09408e-06
2578  ;-3,30683  ;4,28533  ;2,61979  ;-1,09427e-06
1687  ;-7,42833  ;8,99367  ;2,39043  ;-1,09431e-06
6384  ;-9,6893  ;6,56258  ;2,30492  ;-1,09452e-06
5120  ;-5,93567  ;1,89464  ;2,53982  ;-1,09522e-06
8330  ;-3,01141  ;0,318406  ;2,29638  ;-1,09599e-06
4108  ;-4,46205  ;2,90055  ;2,61004  ;-1,09632e-06
4156  ;-2,31828  ;6,47783  ;2,56179  ;-1,09668e-06
8360  ;-2,36863  ;1,04234  ;2,38888  ;-1,09676e-06
9696  ;-7,79007  ;0  ;2,18929  ;-1,09688e-06
4245  ;-8,37945  ;4,68468  ;2,52492  ;-1,09761e-06
5442  ;-6,04758  ;9,60579  ;2,33973  ;-1,09769e-06
2868  ;-5,1552  ;4,74634  ;2,65806  ;-1,09819e-06
5441  ;-5,55388  ;9,60579  ;2,34673  ;-1,09843e-06
8008  ;-9,68694  ;3,02979  ;2,30095  ;-1,09882e-06
2635  ;-4,02949  ;7,55876  ;2,58626  ;-1,09921e-06
5124  ;-5,54235  ;1,49062  ;2,51397  ;-1,09927e-06
4418  ;-7,95517  ;7,29159  ;2,51805  ;-1,09929e-06
7754  ;-1,85579  ;9,67673  ;2,23534  ;-1,09946e-06
11149  ;-0,635601  ;4,7421  ;2,39605  ;-1,09956e-06
3326  ;-2,12238  ;1,59454  ;2,44425  ;-1,09971e-06
3324  ;-2,43393  ;2,03762  ;2,50367  ;-1,09989e-06
9283  ;-8,61151  ;2,32614  ;2,43633  ;-1,10023e-06
10435  ;-0,322307  ;2,49691  ;2,28337  ;-1,10062e-06
11213  ;-9,38099  ;0,787635  ;2,16453  ;-1,10096e-06
4789  ;-1,02631  ;7,30423  ;2,41281  ;-1,10122e-06
2580  ;-2,76278  ;3,81395  ;2,60415  ;-1,10137e-06
4012  ;-4,43087  ;7,96587  ;2,56815  ;-1,10143e-06
5222  ;-8,24243  ;3,6271  ;2,53142  ;-1,10171e-06
6327  ;-9,67809  ;7,48307  ;2,28676  ;-1,10198e-06
5118  ;-6,51605  ;2,34037  ;2,57425  ;-1,10230e-06
6051  ;-2,5171  ;9,67808  ;2,28682  ;-1,10235e-06
5051  ;-8,64357  ;8,36425  ;2,38535  ;-1,10319e-06
9914  ;-4,48669  ;0,350503  ;2,35088  ;-1,10375e-06
10391  ;-8,59262  ;0  ;2,13134  ;-1,10405e-06
2226  ;-5,74077  ;6,06461  ;2,65781  ;-1,10500e-06
4780  ;-1,4089  ;7,78887  ;2,44051  ;-1,10500e-06
11253  ;-8,92338  ;0,329537  ;2,16232  ;-1,10591e-06
9070  ;0  ;8,59124  ;2,13466  ;-1,10596e-06
9688  ;-10  ;1,40879  ;2,13469  ;-1,10597e-06
6640  ;-9,34385  ;7,34468  ;2,36382  ;-1,10619e-06
7538  ;-4,46509  ;9,66125  ;2,35354  ;-1,10636e-06
7843  ;-2,55423  ;1,43301  ;2,46788  ;-1,10637e-06
2623  ;-4,7598  ;6,89544  ;2,64243  ;-1,10696e-06
7842  ;-2,86578  ;1,87609  ;2,5273  ;-1,10705e-06
5147  ;-7,58627  ;6,29904  ;2,5945  ;-1,10706e-06
4181  ;-5,42047  ;2,41041  ;2,60855  ;-1,10758e-06
10490  ;-1,40432  ;0  ;2,14078  ;-1,10782e-06
3403  ;-1,04295  ;8,43886  ;2,34703  ;-1,10795e-06
5122  ;-5,02716  ;2,00639  ;2,5827  ;-1,10833e-06
9681  ;-7,30748  ;9,35762  ;2,36812  ;-1,10837e-06
7755  ;-1,04565  ;9,68195  ;2,16254  ;-1,10942e-06
3026  ;-8,24972  ;6,4801  ;2,54531  ;-1,11020e-06
7156  ;-3,91078  ;9,64878  ;2,35706  ;-1,11074e-06
8931  ;-8,81483  ;6,12523  ;2,49257  ;-1,11096e-06
10084  ;-8,48672  ;2,87219  ;2,50141  ;-1,11126e-06
4015  ;-3,53757  ;7,98476  ;2,57109  ;-1,11136e-06
10085  ;-8,96671  ;2,67072  ;2,43364  ;-1,11143e-06
3850  ;-1,86469  ;4,4398  ;2,57599  ;-1,11197e-06
11028  ;-9,62495  ;4,02858  ;2,36787  ;-1,11215e-06
10780  ;-9,62495  ;3,54056  ;2,3579  ;-1,11220e-06
6634  ;-9,6804  ;8,1954  ;2,25778  ;-1,11223e-06
10725  ;-7,81515  ;2,21725  ;2,52474  ;-1,11224e-06
11265  ;-1,32577  ;8,79708  ;2,35118  ;-1,11240e-06
8440  ;-7,48474  ;0,30575  ;2,30517  ;-1,11252e-06
8011  ;-9,34663  ;2,63632  ;2,37602  ;-1,11256e-06
9378  ;-1,03839  ;5,77643  ;2,48225  ;-1,11258e-06
3205  ;-6,05802  ;2,65298  ;2,62455  ;-1,11270e-06
6635  ;-9,2611  ;8,61978  ;2,29238  ;-1,11287e-06
8361  ;-2,64218  ;0,653583  ;2,37714  ;-1,11299e-06
7720  ;-5,32487  ;9,2945  ;2,43593  ;-1,11310e-06
9854  ;-1,07837  ;0,317023  ;2,17749  ;-1,11350e-06
9055  ;-8,18055  ;2,58329  ;2,52441  ;-1,11500e-06
7562  ;-4,73962  ;0,68578  ;2,43796  ;-1,11526e-06
4722  ;-3,93895  ;8,39188  ;2,55298  ;-1,11584e-06
4577  ;-7,558  ;1,35697  ;2,47224  ;-1,11609e-06
2639  ;-3,8999  ;6,19421  ;2,67507  ;-1,11741e-06
5773  ;-8,36333  ;7,05517  ;2,53009  ;-1,11774e-06
7829  ;-2,82778  ;1,04425  ;2,45614  ;-1,11821e-06
9223  ;-9,27671  ;4,27778  ;2,44783  ;-1,11859e-06
11166  ;-3,66447  ;0,74852  ;2,44253  ;-1,11897e-06
3364  ;-5,8654  ;6,94441  ;2,66053  ;-1,11963e-06
7045  ;-7,46422  ;1,89328  ;2,53744  ;-1,11971e-06
7039  ;-4,78286  ;9,34995  ;2,44289  ;-1,12031e-06
2576  ;-4,55077  ;4,07925  ;2,69565  ;-1,12034e-06
10087  ;-8,80465  ;3,34856  ;2,50074  ;-1,12035e-06
9870  ;-7,01358  ;0,30575  ;2,34509  ;-1,12065e-06
10563  ;-7,08164  ;9,65364  ;2,35074  ;-1,12084e-06
10807  ;0  ;2,17255  ;2,2423  ;-1,12167e-06
7925  ;-7,82768  ;10  ;2,24186  ;-1,12171e-06
6323  ;-10  ;7,82746  ;2,2423  ;-1,12191e-06
5115  ;-6,37885  ;1,58547  ;2,55588  ;-1,12192e-06
5113  ;-7,05301  ;1,49489  ;2,5251  ;-1,12225e-06
6047  ;-2,17254  ;10  ;2,2423  ;-1,12245e-06
9811  ;-9,31266  ;5,92214  ;2,44814  ;-1,12302e-06
3722  ;-7,95051  ;3,98036  ;2,60785  ;-1,12354e-06
4574  ;-7,69846  ;0,984204  ;2,4313  ;-1,12409e-06
10089  ;-9,28465  ;3,1471  ;2,43297  ;-1,12459e-06
4321  ;-8,64654  ;4,00158  ;2,544  ;-1,12478e-06
